Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
3c7d1a3b-8f72-4800-aecf-26d19214bcfd,2022-01-01 04:32:49,195.124.170.128,190.37.71.72,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mg-MG) AppleWebKit/535.3.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6535.3.2",Insider Threat,High,False,Here store money indeed candidate kitchen.,Blocked
c21c622e-b03b-4719-a9a0-691ec39225c3,2021-11-04 10:56:03,37.119.104.214,150.69.45.138,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1),Insider Threat,High,True,Prepare force conference those minute walk operation tree.,Blocked
754260a0-302e-48ce-bbc2-ae8bf3cfffa2,2023-09-25 18:58:55,178.59.110.30,48.190.148.183,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kw-GB) AppleWebKit/533.25.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.25.5",DDoS,Low,False,Move particularly wind.,Blocked
4556d041-1346-4581-a131-9cc1658fdf5d,2020-08-02 22:24:08,37.111.240.222,175.156.176.249,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),DDoS,Critical,False,Start above hit account.,Blocked
b858d63c-927b-429f-8d14-c6cb36312d37,2022-01-31 22:22:03,139.181.132.49,150.219.8.199,Opera/9.61.(Windows 98; ber-MA) Presto/2.9.180 Version/11.00,Insider Threat,Low,False,Bed toward evidence detail respond good.,Blocked
fc1bcec0-c24c-42bf-8ec2-6ab86b408162,2020-10-24 09:35:04,81.62.156.108,51.139.42.50,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/12.9v5283.0 Mobile/37Q283 Safari/534.2",Phishing,Critical,False,Your behavior near teach which never film.,Blocked
f83908b8-26a2-47f3-a4e0-b9db2c8f6a76,2020-11-02 00:59:57,132.192.65.208,134.225.80.78,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.49.2 (KHTML, like Gecko) Version/4.0 Safari/533.49.2",Insider Threat,Low,False,Apply whom that century family.,Eradicated
faf29128-7b4d-4e9d-9e79-6233c6bfbe37,2020-09-26 07:57:07,222.18.59.34,10.128.167.227,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.22.5 (KHTML, like Gecko) Version/5.1 Safari/533.22.5",DDoS,Critical,False,War section company and.,Recovered
56353d0a-27d6-4b87-ac3c-a79544418e60,2022-11-20 14:21:46,52.26.11.211,132.242.35.212,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.0),Phishing,High,False,Business feeling include you word really green.,Eradicated
25e82161-5b32-4c36-8a93-f09c4c399b7b,2023-12-27 04:37:35,49.107.114.231,151.175.252.85,Opera/9.67.(X11; Linux x86_64; lt-LT) Presto/2.9.166 Version/12.00,Insider Threat,Low,False,Wind what number participant.,Eradicated
3afad024-b255-4986-b7be-2295de755968,2021-07-04 04:45:38,63.194.82.80,179.251.74.251,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/54.0.803.0 Safari/534.0",Ransomware,Low,True,Section would clear establish think wait say certain.,Recovered
fd3b0fd6-104c-4f9a-8fc7-336abd7704e9,2022-03-27 06:08:39,144.84.237.15,172.112.199.40,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0),DDoS,Critical,False,Box similar late despite western receive.,Eradicated
df1d3749-04f2-4c28-bd66-b2a618e84866,2020-07-25 15:13:27,109.165.8.229,213.205.225.98,Opera/9.43.(Windows 98; bho-IN) Presto/2.9.163 Version/10.00,Insider Threat,Critical,False,Memory determine technology put often father fact.,Eradicated
9a7c453d-842d-46ba-99eb-ad253ae5ba71,2022-03-16 23:18:42,18.188.204.44,64.56.182.99,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/14.9i7445.0 Mobile/48H805 Safari/535.1",Ransomware,Medium,False,Success they be actually from cost.,Eradicated
d2ddcb0f-664c-4fca-84bf-898121aef715,2020-03-11 01:37:57,91.86.3.98,223.224.112.253,Opera/8.73.(X11; Linux x86_64; ml-IN) Presto/2.9.161 Version/11.00,Phishing,Medium,False,Happy pretty statement describe town moment safe.,Recovered
b50980a5-66e8-4ffa-8b0b-38703c756be8,2022-11-05 20:21:43,69.72.203.102,136.220.202.59,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2013-09-20 22:22:00 Firefox/3.6.20,DDoS,Medium,False,Open perform ok great none.,Recovered
7c2d87e6-f4b8-4768-950e-0640b6be9226,2020-06-17 20:17:48,136.179.221.168,190.249.156.134,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/55.0.844.0 Mobile/31O441 Safari/534.2",Insider Threat,Medium,False,Here way degree happen green school.,Eradicated
a1cc8d58-316e-4473-8728-46a09d14f1e3,2023-12-07 16:14:55,66.123.47.246,107.2.205.1,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/31.0.890.0 Safari/533.1",Insider Threat,Medium,False,Simple discover friend both test carry explain buy.,Eradicated
28c089f3-d1c9-4129-9a69-ce213291b1b2,2021-03-14 07:56:39,102.221.231.169,169.241.254.103,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),Insider Threat,High,False,Image role step lose blue recognize discuss.,Eradicated
303c3c40-815e-4d7f-b588-e6e339f89591,2022-11-11 07:04:43,28.169.253.49,33.94.67.170,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3 rv:3.0; km-KH) AppleWebKit/533.11.1 (KHTML, like Gecko) Version/5.1 Safari/533.11.1",DDoS,Low,False,Tough message learn him above several.,Blocked
a037cdff-02a1-4939-921d-49389e446228,2023-08-29 15:00:12,29.112.235.115,186.174.165.124,Mozilla/5.0 (Windows NT 5.0; dv-MV; rv:1.9.2.20) Gecko/2019-01-11 17:21:29 Firefox/6.0,DDoS,Low,False,Good figure stuff finally page particular.,Eradicated
7a9c5af8-dc06-4dd4-b3a1-8f9e11ab9f73,2022-05-28 00:10:31,65.88.160.123,3.56.190.36,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1),Phishing,Medium,True,Choose trade foreign yourself rest.,Eradicated
1f5f4586-3c12-4476-9696-6211d73cd2df,2022-10-21 05:38:09,20.121.179.108,145.9.238.252,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/38.0.863.0 Safari/536.0",Ransomware,Medium,True,Professional nearly business certainly me management.,Blocked
e5d32539-0525-4982-a63d-1535e8c57ff3,2020-01-15 03:08:35,184.29.248.80,41.186.201.83,Mozilla/5.0 (Android 3.2.4; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,Phishing,Low,True,Staff for box occur bed town current.,Recovered
1ee79166-e18e-4702-a5ae-510ecfefd2fb,2020-07-15 01:53:23,44.184.88.84,142.58.108.230,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9 rv:2.0; wal-ET) AppleWebKit/531.43.1 (KHTML, like Gecko) Version/4.0.1 Safari/531.43.1",Malware,High,True,Agent daughter few thank fall model.,Contained
995c09fc-7004-42ad-a077-dd8aa4f97430,2021-06-23 12:06:25,24.131.78.159,80.121.4.189,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.828.0 Safari/531.0",Insider Threat,Low,False,Low push fill trade relate two.,Contained
5cdfd3ab-1adc-4286-9396-c8a31527c7c7,2020-09-05 08:40:46,193.131.231.228,95.121.75.46,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),Malware,Medium,False,Under any forward.,Recovered
fe9a69ad-9603-4810-9b05-69cda301e9e2,2021-02-07 07:59:02,129.175.181.230,53.128.143.75,Opera/9.70.(Windows NT 4.0; tt-RU) Presto/2.9.164 Version/12.00,Phishing,Low,False,Morning beautiful wind enter movement.,Recovered
0be0d193-b00a-4505-989a-5ad7449ec467,2020-06-29 14:08:30,137.90.239.106,152.7.213.66,Opera/8.31.(X11; Linux i686; pt-PT) Presto/2.9.174 Version/11.00,Phishing,Low,False,Two number woman person on decision far.,Recovered
4015d670-6d90-4e91-8f12-5ba139a20839,2023-07-17 17:59:01,68.135.19.162,29.143.138.110,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/29.0.824.0 Safari/533.2",Phishing,Critical,False,Through front media candidate.,Blocked
074d109a-6724-4eec-90eb-46be2db8ecf8,2020-01-26 08:27:45,102.239.132.78,4.144.168.82,Opera/8.51.(Windows NT 5.1; dv-MV) Presto/2.9.182 Version/11.00,Phishing,Low,False,Player trade how stage.,Recovered
a63c844f-e9d3-4baf-97f6-cc68a58662ca,2021-11-03 04:49:34,41.144.214.64,190.66.74.205,Opera/9.73.(X11; Linux i686; brx-IN) Presto/2.9.173 Version/12.00,Malware,Low,False,Up else camera floor war shake.,Contained
93b8a989-b07d-4861-9792-53618d13a945,2020-07-10 06:45:36,102.90.129.102,49.233.161.132,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2015-07-12 22:03:16 Firefox/3.6.9,Insider Threat,Critical,False,Hold great Congress.,Blocked
309434ac-8fd5-441b-8c6f-d6cf388d7299,2024-01-02 09:13:38,186.57.231.135,208.230.226.21,Opera/9.55.(Windows NT 5.2; mni-IN) Presto/2.9.186 Version/10.00,Ransomware,High,True,Office investment unit south ready strong.,Blocked
c98355b0-b68f-45b1-9943-20ee87c52ffc,2020-07-27 02:16:24,175.223.169.207,67.95.89.158,Opera/8.45.(X11; Linux i686; mai-IN) Presto/2.9.190 Version/11.00,DDoS,High,False,After rest blood happy.,Blocked
c00e11a8-9813-4a0d-99b9-8cc733c7b201,2023-11-22 15:11:54,187.30.249.95,186.153.88.206,Mozilla/5.0 (Android 4.4.2; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,DDoS,Low,False,Project seem senior wish total father.,Blocked
6d5ab7bf-db80-4a12-b7c0-6bf9cd2ca65c,2020-01-24 10:09:54,102.200.236.141,108.32.155.184,Mozilla/5.0 (Windows 95; tk-TM; rv:1.9.2.20) Gecko/2021-05-03 23:28:33 Firefox/14.0,Insider Threat,High,False,Together try determine voice nature similar.,Blocked
958086a8-14da-413f-add1-0cd6bbc6d120,2022-01-20 16:37:59,185.116.250.27,189.251.3.148,Opera/8.93.(X11; Linux i686; ru-RU) Presto/2.9.189 Version/10.00,Insider Threat,High,True,Interview another plant miss.,Recovered
53962cf1-d6fe-4e91-9125-f4c4e16ebf05,2021-12-01 21:49:25,117.163.124.38,96.213.220.214,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2019-04-01 23:32:41 Firefox/3.8,Insider Threat,Critical,False,Another design employee fine up agree than.,Contained
448330c6-cf4a-4144-afa7-9412763a5c8a,2021-02-20 01:12:35,42.127.16.138,165.25.243.128,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),DDoS,High,False,Never build as instead.,Recovered
4ffc7a8e-1869-4195-b945-4708159f045a,2020-01-21 17:13:38,72.77.174.239,13.80.216.185,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2019-10-11 22:46:42 Firefox/3.8,Phishing,High,False,Father able major game recognize ground.,Recovered
0d364c69-5e10-42a4-b178-3fd459c39ca8,2022-11-05 04:06:33,143.37.124.25,104.207.193.8,Opera/8.28.(X11; Linux i686; mt-MT) Presto/2.9.180 Version/11.00,Insider Threat,Medium,False,Than look eye music no attention within.,Recovered
c1710bdf-4dab-4731-b561-a25334ad28f6,2020-11-08 16:17:26,112.53.75.87,25.1.88.1,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2017-07-21 10:03:54 Firefox/3.8,Ransomware,High,False,True far remember significant determine.,Contained
957d0da3-a7e2-4462-ad65-822f2995168f,2023-10-30 02:37:58,185.210.6.51,21.99.94.39,Mozilla/5.0 (Android 4.0.1; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,Insider Threat,Critical,False,Speak music environment couple street.,Recovered
a1943966-61e4-4069-9c56-83330c590430,2022-01-07 17:43:34,110.41.83.177,117.22.99.158,Opera/9.57.(Windows 98; Win 9x 4.90; mg-MG) Presto/2.9.184 Version/11.00,Malware,High,True,Yourself old black alone.,Blocked
ecbc7169-56b8-41f3-bd36-b58e803e8a33,2020-01-11 19:47:28,168.211.18.32,155.105.134.136,Mozilla/5.0 (Windows CE; my-MM; rv:1.9.0.20) Gecko/2013-11-03 16:11:38 Firefox/3.8,DDoS,Medium,False,Benefit light difficult foreign.,Blocked
8387253a-30dd-4364-9768-0ed602715806,2022-04-18 04:54:41,4.149.90.132,201.1.224.194,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),DDoS,Low,False,Space prepare institution now that treat behavior later.,Contained
c0c8086b-e128-4450-8030-a0e558e43a96,2022-02-01 15:37:00,170.116.46.232,41.42.229.133,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.0),Malware,Low,False,Today article suggest position from tough entire adult.,Recovered
674d6134-f4d6-4274-bd96-1eb8b049cbda,2022-07-11 13:52:22,122.242.142.246,163.49.71.242,Opera/8.57.(X11; Linux i686; lij-IT) Presto/2.9.185 Version/10.00,Malware,High,False,Quite network everybody threat.,Blocked
1842d985-e54d-46fa-b34f-e4e9fa369c02,2021-09-30 23:50:09,148.158.210.206,103.71.38.141,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; zh-CN) AppleWebKit/533.19.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.19.7",DDoS,Critical,False,Easy commercial stuff show finish.,Contained
4796ccc1-ffea-4c7a-9b4f-8d043cc7fd3c,2022-01-13 20:55:10,161.227.247.182,125.80.202.216,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/31.0.895.0 Safari/531.0",Insider Threat,Critical,False,Air candidate several painting begin.,Contained
cedc4946-8592-416d-9ca8-472c15321379,2021-04-10 05:47:24,79.33.222.112,75.100.197.60,Opera/9.28.(Windows CE; zh-SG) Presto/2.9.184 Version/11.00,DDoS,High,False,As always environmental moment cost number.,Blocked
66ca6f3e-c2ca-461e-bc53-8d98da944768,2020-11-17 23:44:20,90.145.123.118,25.155.101.218,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_0; rv:1.9.5.20) Gecko/2021-06-14 06:08:15 Firefox/3.6.18,Phishing,Critical,True,History more worry plant region.,Eradicated
d9b240b3-3643-4d77-b1c0-8a2e0e6e2b36,2023-12-22 17:31:34,199.3.125.208,202.61.250.13,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),DDoS,Low,False,Voice interesting away.,Eradicated
ff3d249e-8d6e-4d3b-8301-7c955b23a4da,2020-02-22 17:23:51,2.67.140.189,221.246.61.119,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/42.0.862.0 Mobile/28O656 Safari/536.2",Insider Threat,High,False,Analysis example herself soldier any series yard.,Contained
352bdeba-745a-439d-821c-2d58f5b0e27a,2023-02-28 20:13:00,162.13.252.7,9.104.38.198,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/34.0.872.0 Safari/533.0",Ransomware,High,False,Box although let respond view.,Contained
8aa8770e-e7d6-455b-a402-0a5c5d2b499b,2022-05-31 16:20:35,206.89.82.89,97.202.219.27,Opera/8.88.(Windows NT 10.0; eu-FR) Presto/2.9.168 Version/10.00,Phishing,Medium,False,Already business ask.,Recovered
d039758a-494d-44d5-8de8-c0a91f94ecbd,2023-08-29 00:47:23,61.71.53.186,141.29.199.81,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/18.8z4168.0 Mobile/30R575 Safari/531.2",Malware,Medium,False,Item season who.,Eradicated
b53ca8c9-1755-42ab-b1da-437a204d9abe,2022-03-04 14:36:44,64.252.82.202,190.93.61.229,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_3; rv:1.9.4.20) Gecko/2017-11-20 09:02:15 Firefox/3.6.7,Ransomware,Critical,False,Information serious argue night member seven away.,Contained
0c26ae96-136b-49c5-88d6-ed868c3866e8,2023-08-14 06:25:48,14.156.119.200,9.54.67.39,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_7 rv:2.0; brx-IN) AppleWebKit/532.15.7 (KHTML, like Gecko) Version/4.0.2 Safari/532.15.7",Phishing,Critical,True,Attorney miss perhaps possible kitchen deep just same.,Eradicated
8c58e0e2-2643-41be-a66a-1427b535db02,2021-06-18 01:18:30,145.162.239.233,185.127.229.185,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),DDoS,High,False,Positive during break it behavior choose.,Contained
02b9eba6-4761-43ce-91c3-c0f1ddd6a627,2021-08-26 12:39:18,219.167.215.38,107.138.184.190,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/3.0),Malware,Medium,False,Continue big medical challenge party.,Blocked
b8b5a1fb-8e02-4c4e-b9e6-da4a7a0c0cd3,2021-06-14 12:15:18,3.168.102.235,69.60.253.237,Mozilla/5.0 (Android 4.1.2; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,Ransomware,Medium,False,Certainly travel quickly blood bring.,Blocked
68056c0c-9747-48fc-b0f1-a8d92ec774e8,2023-07-19 04:42:32,28.46.45.221,176.150.187.244,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/44.0.869.0 Safari/532.1",Insider Threat,High,False,Trouble lay war.,Recovered
91d8a17c-a0b7-4ccd-83ad-2d3b98296bd0,2023-10-16 00:08:14,40.51.139.59,46.148.161.49,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1),Malware,Medium,False,Movie fall explain difficult day society.,Blocked
3e1e971b-62f1-4043-acee-930ce49e77cc,2020-07-28 15:01:35,195.205.53.208,178.156.132.40,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.9.7 (KHTML, like Gecko) Version/4.0.2 Safari/532.9.7",Insider Threat,High,False,White those speak room.,Contained
270cd0a8-7256-41dc-ada5-09eeea2ed4f6,2020-07-02 15:51:19,56.12.62.28,133.189.72.9,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ku-TR) AppleWebKit/533.32.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.32.3",Malware,Medium,True,Data throughout not community security bar.,Eradicated
b084495a-64c0-469d-be92-0003906ff328,2022-07-04 16:52:00,142.78.69.76,182.43.98.25,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),Insider Threat,Critical,False,Campaign difference charge building.,Blocked
e220fff7-fb72-42bc-a79a-00b6cbd54a8f,2020-09-10 02:21:45,46.75.228.78,101.64.176.173,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/22.0.898.0 Safari/533.1",Insider Threat,Critical,False,Rule owner against information none pattern I worry.,Recovered
be423cf6-22b8-4377-a133-50b81204d936,2020-09-14 01:16:53,108.205.99.38,74.71.231.192,Opera/9.40.(Windows NT 5.2; tl-PH) Presto/2.9.164 Version/10.00,Phishing,Critical,False,Field foot chance simply early example yet teach.,Eradicated
4c590382-143c-4735-8b71-d33d7d65ba52,2023-09-12 02:00:15,71.219.61.156,216.116.16.38,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/60.0.894.0 Safari/532.2",Phishing,Medium,False,And child owner want type national.,Contained
6be80af4-f830-4437-af12-feb4d1a8b340,2023-12-11 18:40:32,52.106.28.227,217.71.183.155,Opera/8.21.(Windows NT 5.01; ht-HT) Presto/2.9.171 Version/12.00,Phishing,Medium,False,Program later cold step body thousand decision.,Blocked
0d264c36-559f-40a8-a7fc-8998e4c6fc23,2023-08-10 16:13:53,93.35.17.172,125.185.13.251,Mozilla/5.0 (Android 7.0; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,Ransomware,Low,False,Sign herself maintain that end know television.,Recovered
6696000d-ce92-4af4-b8e1-5306be0aa3dc,2020-06-10 20:49:12,142.34.169.206,218.55.95.72,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/16.9r2477.0 Mobile/34G368 Safari/531.1",Phishing,Medium,False,To operation under.,Blocked
6c046de0-c9f9-46af-9d2b-4c54b9eb267d,2023-09-27 11:14:37,172.56.90.123,198.53.113.174,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.11.4 (KHTML, like Gecko) Version/4.0.2 Safari/532.11.4",Ransomware,Critical,False,Thousand enough head every direction gun room.,Blocked
bb1043ad-9d72-43c2-a508-5246a317664e,2023-09-17 19:35:40,33.64.37.231,17.178.181.150,Mozilla/5.0 (Android 2.2.2; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,Malware,High,False,Position have speak fish.,Blocked
cd2a8844-f9fb-40a4-b26a-238c47964a62,2023-04-27 22:13:02,55.24.238.121,161.88.33.11,Opera/9.55.(Windows NT 5.2; pl-PL) Presto/2.9.186 Version/12.00,Ransomware,Low,False,Every garden under particularly room.,Contained
49ba92d2-ab36-4688-a413-bbd8ef9bd2c7,2021-07-13 22:48:19,11.109.140.117,144.182.181.61,Opera/8.18.(Windows NT 5.1; kw-GB) Presto/2.9.172 Version/12.00,Phishing,High,False,Public teach money itself leave side.,Eradicated
dad3e98d-2ec2-49b3-9334-e71d590096e9,2022-04-29 02:35:29,112.85.30.163,134.79.218.65,Opera/9.55.(X11; Linux x86_64; lg-UG) Presto/2.9.168 Version/12.00,Ransomware,High,False,Cold break think TV increase give far.,Eradicated
3eb33d31-c11d-4108-aae2-8d36a4aa916b,2022-05-20 02:22:38,80.178.33.69,166.102.31.97,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2017-06-23 14:14:51 Firefox/3.6.17,Malware,High,False,Find month Mrs structure little attention home issue.,Contained
b5aef325-e24c-43e6-aa18-a5ee6d1a5ab9,2020-10-02 07:54:47,91.13.125.250,120.52.240.28,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/20.0.820.0 Safari/535.2",DDoS,Critical,False,She themselves thus budget anyone.,Eradicated
714907a6-3ca9-4b05-827c-671478deebc7,2022-03-11 03:58:47,175.172.127.134,218.97.71.130,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/29.0.813.0 Safari/533.0",Insider Threat,Medium,False,System military herself heart poor staff.,Eradicated
338d24d1-bccd-4e96-be12-f57f4d6d49fe,2024-01-01 00:50:24,221.240.115.39,35.20.151.243,Opera/9.43.(Windows NT 5.01; lg-UG) Presto/2.9.186 Version/10.00,Phishing,High,True,Civil management wrong project necessary break risk.,Eradicated
2d9adc2f-75fb-4703-ba86-4079573ef25d,2020-06-26 22:49:22,49.82.90.139,197.120.102.146,Opera/8.58.(Windows 98; lv-LV) Presto/2.9.160 Version/10.00,Malware,Critical,False,Question current turn girl.,Eradicated
da735b6f-7eee-4814-921c-625645c69508,2023-03-03 12:23:35,174.142.27.245,164.186.67.181,Mozilla/5.0 (Android 10; Mobile; rv:25.0) Gecko/25.0 Firefox/25.0,Ransomware,Medium,False,Western data other cup development student cost.,Blocked
20dfa113-01e9-4e52-b362-46bc7e48c495,2021-01-19 08:39:11,183.110.226.84,222.98.118.251,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/25.0.858.0 Mobile/21N441 Safari/534.1",Insider Threat,Low,False,He decade member situation consider.,Eradicated
3e819ab4-446e-45ce-9e31-3b3a3ebda733,2020-06-11 11:32:22,1.138.192.96,17.189.250.241,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.25.6 (KHTML, like Gecko) Version/4.0.4 Safari/531.25.6",Phishing,Critical,True,Edge team require offer different draw.,Recovered
29a2e26f-07d5-4eb9-968e-03cdf5fc8e90,2020-05-16 21:19:38,60.247.123.24,120.234.41.159,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.1),Phishing,Medium,False,Interesting thousand behind garden woman morning live.,Contained
4b6cdbc5-3481-4b79-bdcf-4d620d8fbdbf,2023-06-08 03:34:23,122.141.44.249,36.237.181.232,Opera/8.24.(X11; Linux x86_64; st-ZA) Presto/2.9.187 Version/12.00,Insider Threat,Low,False,Cover account coach kitchen rate.,Contained
0c844135-614b-4b3f-818b-80f6848d48d4,2023-05-16 16:48:44,155.25.140.146,125.138.66.87,Mozilla/5.0 (Windows NT 5.01; os-RU; rv:1.9.1.20) Gecko/2019-04-15 21:02:55 Firefox/3.8,Phishing,High,False,Tree probably imagine amount prepare save scene.,Blocked
